<HTML>
<HEAD><TITLE>OMNIWeb Results</TITLE></HEAD>
<BODY>
<center><font size=5 color=red>OMNIWeb Plus Browser Results </font></center><br>
<B>Listing for omni_min data from 20110319 to 20110321</B><hr><pre>Selected parameters:
 1 BX, nT (GSE, GSM)
 2 BY, nT (GSM)
 3 BZ, nT (GSM)
 4 Vx Velocity,km/s
 5 Vy Velocity, km/s
 6 Vz Velocity, km/s
 7 Proton Density, n/cc
 8 Temperature, K
 9 AE-index, nT
10 AL-index, nT
11 AU-index, nT

YYYY DOY HR MN      1       2       3       4       5       6      7        8     9    10    11 
2011  79 16 50    4.21   -3.92   -0.86  -341.3     3.2   -18.8   4.93   63785.   231  -180    51
2011  79 16 51    4.04   -4.13   -0.56  -341.3     3.2   -18.8   4.93   63785.   240  -185    55
2011  79 16 52    3.92   -4.30   -0.55  -343.5     2.3   -14.7   5.43   71427.   247  -191    56
2011  79 16 53    3.86   -4.37   -0.59  -343.5     2.3   -14.7   5.43   71427.   254  -199    55
2011  79 16 54    3.79   -4.39   -0.60 99999.9 99999.9 99999.9 999.99 9999999.   259  -205    54
2011  79 16 55    3.84   -4.38   -0.23 99999.9 99999.9 99999.9 999.99 9999999.   269  -216    53
2011  79 16 56    3.81   -4.42   -0.15  -345.5     7.2    -6.5   5.46   87338.   300  -248    52
2011  79 16 57    3.85   -4.06   -0.95  -344.6     5.9    -9.9   5.38   79999.   326  -275    51
2011  79 16 58    3.81   -4.12   -0.71  -343.3     4.0   -14.6   5.24   69445.   343  -292    51
2011  79 16 59    3.88   -4.14   -0.64 99999.9 99999.9 99999.9 999.99 9999999.   349  -296    53
2011  79 17  0    3.93   -3.09   -1.86  -341.5     8.8   -28.1   6.26   81309.   346  -292    54
2011  79 17  1    4.11   -2.71   -2.12  -340.4     9.1   -29.0   6.28   81789.   339  -284    55
2011  79 17  2 9999.99 9999.99 9999.99  -338.8     9.5   -30.4   6.30   82511.   326  -270    56
2011  79 17  3 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   312  -257    55
2011  79 17  4    4.10   -2.61   -2.27 99999.9 99999.9 99999.9 999.99 9999999.   295  -240    55
2011  79 17  5    4.11   -2.96   -1.94  -339.8     9.4   -28.2   5.95   72903.   295  -234    61
2011  79 17  6    4.08   -3.05   -1.84  -340.0     8.7   -28.3   5.94   73892.   308  -237    71
2011  79 17  7    4.25   -3.06   -1.85  -339.7     9.1   -26.9   5.82   70249.   306  -236    70
2011  79 17  8    4.22   -3.22   -1.27  -339.7     9.2   -26.7   5.81   69938.   311  -245    66
2011  79 17  9    4.33   -3.15   -1.00  -338.0     8.4   -23.6   5.77   67572.   324  -258    66
2011  79 17 10    4.38   -3.08   -1.54  -338.0     8.4   -23.6   5.77   67581.   335  -272    63
2011  79 17 11    4.33   -3.08   -1.74  -339.7     7.1   -25.2   5.68   70500.   333  -281    52
2011  79 17 12    4.50   -2.90   -1.53  -340.2     6.8   -25.6   5.66   71302.   325  -280    45
2011  79 17 13    4.54   -2.72   -1.72 99999.9 99999.9 99999.9 999.99 9999999.   323  -276    47
2011  79 17 14    4.41   -3.50   -1.78  -342.6    13.9   -22.1   5.36   70418.   326  -274    52
2011  79 17 15    4.41   -3.19   -1.93  -342.7    13.8   -22.0   5.35   70437.   312  -267    45
2011  79 17 16    4.51   -2.97   -1.81  -341.9    12.9   -24.1   5.62   74509.   296  -255    41
2011  79 17 17    4.55   -3.18   -1.89  -344.0    12.0   -22.6   5.39   71551.   297  -245    52
2011  79 17 18    4.19   -3.16   -2.04  -344.7    14.0   -27.4   5.44   71341.   296  -235    61
2011  79 17 19    3.79   -3.39   -2.01  -344.4    12.6   -29.8   5.92   76513.   290  -221    69
2011  79 17 20    4.03   -3.27   -1.94  -348.7     4.8   -19.0   5.51   72120.   260  -192    68
2011  79 17 21    4.22   -3.05   -1.99  -342.6    11.9   -29.5   5.93   77549.   245  -189    56
2011  79 17 22    4.15   -3.29   -1.86  -342.2    12.8   -25.0   5.68   77927.   247  -194    53
2011  79 17 23    4.01   -3.62   -1.87  -343.7    11.2   -24.2   5.55   77513.   249  -197    52
2011  79 17 24    4.38   -2.96   -1.95  -348.8     3.5   -20.5   5.17   72323.   244  -190    54
2011  79 17 25    4.66   -2.26   -2.27  -345.5     9.0   -28.0   5.46   76742.   242  -185    57
2011  79 17 26    4.62   -2.91   -1.91  -342.2    15.3   -28.9   5.63   77408.   241  -182    59
2011  79 17 27    4.41   -3.13   -1.88  -342.9    15.8   -27.8   5.54   76436.   234  -181    53
2011  79 17 28    4.11   -3.64   -1.75  -342.8    15.4   -26.0   5.62   78751.   213  -166    47
2011  79 17 29    4.07   -3.66   -1.78 99999.9 99999.9 99999.9 999.99 9999999.   195  -151    44
2011  79 17 30    4.49   -3.45   -1.66  -344.3    15.9   -20.0   5.25   67031.   180  -133    47
2011  79 17 31    3.42   -4.36   -1.71  -344.0    12.8   -20.5   5.29   68688.   163  -116    47
2011  79 17 32    3.50   -4.28   -1.70  -354.7     1.9   -10.7   5.37   74280.   149  -102    47
2011  79 17 33    4.26   -3.66   -1.81  -354.7     1.9   -10.7   5.37   74282.   149   -97    52
2011  79 17 34    4.24   -3.58   -2.00 99999.9 99999.9 99999.9 999.99 9999999.   144   -92    52
2011  79 17 35    4.25   -3.61   -1.91  -345.6     9.2   -23.7   5.17   67289.   138   -83    55
2011  79 17 36    4.14   -3.68   -1.96  -345.6     9.2   -23.7   5.17   67289.   133   -77    56
2011  79 17 37    3.97   -3.77   -2.06 99999.9 99999.9 99999.9 999.99 9999999.   134   -75    59
2011  79 17 38    3.69   -4.20   -1.78  -347.3     5.8   -23.8   5.18   71427.   132   -73    59
2011  79 17 39    3.88   -3.96   -1.83  -347.3     5.8   -23.8   5.18   71427.   147   -86    61
2011  79 17 40    3.91   -4.14   -1.77  -348.2     8.3   -22.0   5.17   70350.   154   -93    61
2011  79 17 41    3.57   -4.33   -1.88  -349.4     6.1   -23.4   5.25   70767.   161  -102    59
2011  79 17 42    3.55   -4.36   -1.84  -351.9     1.9   -26.1   5.41   71577.   158   -97    61
2011  79 17 43    3.35   -4.47   -1.82  -350.2     7.5   -20.3   5.26   70027.   159   -97    62
2011  79 17 44    2.82   -4.69   -1.35  -352.1     5.7   -21.0   5.54   73335.   166   -99    67
2011  79 17 45    2.80   -4.77   -1.35  -351.6     5.0   -23.0   5.08   71766.   175  -102    73
2011  79 17 46    1.06   -5.58    0.74  -366.3     4.1     2.2   5.37   65128.   179  -106    73
2011  79 17 47    2.65   -4.58   -1.69  -366.3     4.1     2.2   5.37   65128.   174  -102    72
2011  79 17 48    4.10   -2.96   -2.88  -347.3    12.9   -31.0   4.78   59461.   166   -95    71
2011  79 17 49    2.37   -4.88   -0.81  -351.7    14.9   -25.7   4.80   61697.   169  -101    68
2011  79 17 50    2.05   -5.02   -0.10  -363.6    17.3    -7.7   4.87   68480.   162   -96    66
2011  79 17 51    2.41   -5.21   -0.24  -362.4    14.5     2.6   4.91   67458.   154   -89    65
2011  79 17 52    2.53   -5.09   -0.79  -361.9     8.5     2.4   4.83   60141.   153   -95    58
2011  79 17 53    2.74   -4.96   -0.83  -363.4     9.3   -20.3   5.32   56835.   149   -96    53
2011  79 17 54    2.78   -4.91   -1.05  -363.4     9.3   -20.3   5.32   56835.   151  -103    48
2011  79 17 55    2.44   -5.07   -1.41 99999.9 99999.9 99999.9 999.99 9999999.   165  -115    50
2011  79 17 56    2.47   -4.94   -1.51 99999.9 99999.9 99999.9 999.99 9999999.   168  -124    44
2011  79 17 57    2.53   -4.96   -1.58 99999.9 99999.9 99999.9 999.99 9999999.   226  -191    35
2011  79 17 58    2.52   -4.91   -1.75  -360.2     6.4   -12.7   5.09   71302.   268  -234    34
2011  79 17 59    3.08   -4.66   -1.73  -360.2     6.4   -12.7   5.09   71302.   265  -231    34
2011  79 18  0    2.97   -4.31   -2.55 99999.9 99999.9 99999.9 999.99 9999999.   285  -252    33
2011  79 18  1    3.02   -4.30   -2.46  -355.7    15.1   -21.3   5.28   78932.   334  -304    30
2011  79 18  2    3.14   -4.07   -2.72  -355.7    15.1   -21.3   5.28   78932.   298  -268    30
2011  79 18  3    3.23   -4.13   -2.31  -355.7    15.1   -21.3   5.28   78932.   291  -262    29
2011  79 18  4    3.53   -3.80   -2.43 99999.9 99999.9 99999.9 999.99 9999999.   266  -237    29
2011  79 18  5    3.43   -4.13   -1.97  -355.7    13.2   -10.9   5.55   82556.   227  -197    30
2011  79 18  6    3.78   -4.01   -1.60  -352.4    10.2   -17.4   5.22   71974.   212  -178    34
2011  79 18  7    3.78   -4.00   -1.63  -350.9    10.4   -18.3   5.16   68855.   175  -140    35
2011  79 18  8 9999.99 9999.99 9999.99  -350.7    11.7   -16.7   5.24   69979.   169  -137    32
2011  79 18  9    3.83   -4.04   -1.35 99999.9 99999.9 99999.9 999.99 9999999.   154  -126    28
2011  79 18 10    3.75   -3.86   -2.03 99999.9 99999.9 99999.9 999.99 9999999.   159  -133    26
2011  79 18 11    3.75   -3.86   -2.03 99999.9 99999.9 99999.9 999.99 9999999.   223  -195    28
2011  79 18 12    3.55   -4.18   -1.71 99999.9 99999.9 99999.9 999.99 9999999.   235  -202    33
2011  79 18 13    4.24   -3.56   -1.45 99999.9 99999.9 99999.9 999.99 9999999.   232  -201    31
2011  79 18 14    4.06   -3.67   -1.56  -349.6    15.0   -18.1   5.16   72727.   217  -187    30
2011  79 18 15    4.00   -3.72   -1.63  -349.6    15.0   -17.6   5.15   72458.   192  -162    30
2011  79 18 16    4.07   -3.76   -1.41  -349.2    16.0   -19.3   5.22   75303.   176  -144    32
2011  79 18 17    4.02   -3.78   -1.50  -346.9    20.2   -15.6   5.16   75303.   179  -148    31
2011  79 18 18    4.42   -3.33   -1.21  -344.8    24.0   -12.2   5.11   75303.   187  -154    33
2011  79 18 19    4.23   -3.37   -1.64 99999.9 99999.9 99999.9 999.99 9999999.   175  -138    37
2011  79 18 20    4.21   -3.38   -1.79 99999.9 99999.9 99999.9 999.99 9999999.   185  -143    42
2011  79 18 21    4.26   -3.34   -1.81  -348.6    17.8   -21.6   5.04   69568.   182  -139    43
2011  79 18 22    4.29   -3.35   -1.67  -348.6    17.8   -21.6   5.04   69568.   186  -147    39
2011  79 18 23    4.37   -3.22   -1.74  -349.6    15.3   -22.3   5.24   69322.   191  -158    33
2011  79 18 24    4.36   -3.23   -1.77  -349.6    15.3   -22.3   5.24   69322.   199  -168    31
2011  79 18 25    4.41   -3.18   -1.75  -351.5    27.0   -20.1   5.17   76524.   204  -171    33
2011  79 18 26    4.39   -3.15   -1.83  -351.7    27.9   -19.9   5.16   77107.   212  -170    42
2011  79 18 27    4.53   -3.01   -1.77 99999.9 99999.9 99999.9 999.99 9999999.   215  -167    48
2011  79 18 28    4.82   -2.31   -1.81  -346.8    22.4   -23.3   5.27   72512.   216  -164    52
2011  79 18 29    4.68   -2.56   -1.79  -346.8    22.4   -23.3   5.27   72512.   215  -167    48
2011  79 18 30    4.90   -2.18   -1.77  -343.7    28.4   -30.7   5.40   74244.   213  -170    43
2011  79 18 31    5.03   -1.50   -2.22  -343.7    28.5   -30.7   5.41   74279.   210  -174    36
2011  79 18 32 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   212  -174    38
2011  79 18 33    5.13   -1.69   -1.78 99999.9 99999.9 99999.9 999.99 9999999.   208  -169    39
2011  79 18 34    5.13   -1.69   -1.78 99999.9 99999.9 99999.9 999.99 9999999.   201  -163    38
2011  79 18 35    5.12   -1.63   -1.77 99999.9 99999.9 99999.9 999.99 9999999.   198  -159    39
2011  79 18 36    4.99   -1.96   -1.88  -342.9    34.0   -29.9   5.05   66766.   191  -154    37
2011  79 18 37    5.03   -1.72   -1.99  -342.9    34.0   -29.9   5.05   66766.   181  -150    31
2011  79 18 38    5.00   -1.54   -2.25 99999.9 99999.9 99999.9 999.99 9999999.   167  -138    29
2011  79 18 39    4.99   -1.68   -2.10 99999.9 99999.9 99999.9 999.99 9999999.   161  -132    29
2011  79 18 40    5.08   -1.43   -1.93 99999.9 99999.9 99999.9 999.99 9999999.   172  -144    28
2011  79 18 41    4.98   -1.71   -2.06 99999.9 99999.9 99999.9 999.99 9999999.   185  -156    29
2011  79 18 42    4.94   -1.87   -2.02  -344.4    30.6   -30.5   5.31   73732.   177  -144    33
2011  79 18 43    4.96   -1.70   -2.22  -344.4    30.6   -30.5   5.31   73732.   180  -145    35
2011  79 18 44    4.91   -1.67   -2.17 99999.9 99999.9 99999.9 999.99 9999999.   178  -141    37
2011  79 18 45    4.85   -2.02   -2.10 99999.9 99999.9 99999.9 999.99 9999999.   173  -137    36
2011  79 18 46 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   170  -137    33
2011  79 18 47    4.76   -1.71   -2.47 99999.9 99999.9 99999.9 999.99 9999999.   170  -139    31
2011  79 18 48    4.98   -1.68   -1.96 99999.9 99999.9 99999.9 999.99 9999999.   173  -145    28
2011  79 18 49 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   180  -149    31
2011  79 18 50    5.08   -1.71   -1.76 99999.9 99999.9 99999.9 999.99 9999999.   183  -153    30
2011  79 18 51    5.05   -1.70   -1.79  -345.1    31.8   -27.2   5.09   65049.   193  -164    29
2011  79 18 52    5.05   -1.70   -1.79  -345.1    31.8   -27.2   5.09   65049.   179  -148    31
2011  79 18 53    5.08   -1.81   -1.53  -345.1    31.8   -27.2   5.09   65049.   168  -136    32
2011  79 18 54    5.06   -1.75   -1.57 99999.9 99999.9 99999.9 999.99 9999999.   172  -139    33
2011  79 18 55    5.08   -1.86   -1.46 99999.9 99999.9 99999.9 999.99 9999999.   171  -137    34
2011  79 18 56 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   168  -132    36
2011  79 18 57    5.05   -1.85   -1.54 99999.9 99999.9 99999.9 999.99 9999999.   166  -127    39
2011  79 18 58    4.98   -1.92   -1.64 99999.9 99999.9 99999.9 999.99 9999999.   159  -122    37
2011  79 18 59    5.02   -1.72   -1.79 99999.9 99999.9 99999.9 999.99 9999999.   146  -115    31
2011  79 19  0    5.03   -1.74   -1.78  -345.9    31.3   -25.0   5.29   69445.   139  -108    31
2011  79 19  1    5.03   -1.74   -1.78  -345.9    31.3   -25.0   5.29   69445.   135  -104    31
2011  79 19  2    5.04   -1.91   -1.67  -345.9    31.3   -25.0   5.29   69445.   130  -101    29
2011  79 19  3    4.99   -2.08   -1.63 99999.9 99999.9 99999.9 999.99 9999999.   128   -99    29
2011  79 19  4    5.04   -1.93   -1.63 99999.9 99999.9 99999.9 999.99 9999999.   140  -111    29
2011  79 19  5    4.96   -2.00   -1.62 99999.9 99999.9 99999.9 999.99 9999999.   143  -116    27
2011  79 19  6    5.06   -1.69   -1.72 99999.9 99999.9 99999.9 999.99 9999999.   153  -125    28
2011  79 19  7    5.00   -1.87   -1.73  -349.5    26.5   -22.4   4.84   60489.   158  -127    31
2011  79 19  8    4.86   -2.14   -1.76  -349.6    27.4   -21.6   4.86   63972.   157  -125    32
2011  79 19  9    5.07   -1.81   -1.69  -349.2    29.1   -21.8   4.95   67185.   147  -114    33
2011  79 19 10    4.94   -1.79   -1.75  -348.2    38.3   -33.4   4.68   61026.   137  -103    34
2011  79 19 11    5.13   -1.34   -1.84  -348.2    38.3   -33.4   4.68   61026.   125   -92    33
2011  79 19 12    5.07   -1.53   -1.66  -350.2    20.9   -19.1   4.45   55640.   108   -77    31
2011  79 19 13    5.08   -1.70   -1.66  -350.2    20.8   -19.0   4.45   55618.   110   -78    32
2011  79 19 14    5.11   -1.66   -1.68 99999.9 99999.9 99999.9 999.99 9999999.   111   -81    30
2011  79 19 15    4.81   -2.60   -1.14  -350.3    33.0   -15.9   4.90   65049.   115   -83    32
2011  79 19 16    4.40   -3.24   -1.09  -350.3    33.0   -15.9   4.90   65049.   117   -86    31
2011  79 19 17    4.01   -3.57   -1.43 99999.9 99999.9 99999.9 999.99 9999999.   121   -90    31
2011  79 19 18    4.37   -3.22   -1.34 99999.9 99999.9 99999.9 999.99 9999999.   118   -85    33
2011  79 19 19    4.62   -2.80   -1.67  -351.9    18.3   -19.5   4.58   60222.   109   -76    33
2011  79 19 20    4.62   -2.90   -1.31  -351.9    18.3   -19.5   4.58   60222.    99   -69    30
2011  79 19 21    4.43   -3.03   -1.64  -351.9    18.3   -19.5   4.58   60222.    94   -66    28
2011  79 19 22    4.60   -2.91   -1.33 99999.9 99999.9 99999.9 999.99 9999999.    91   -64    27
2011  79 19 23 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    91   -64    27
2011  79 19 24 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    92   -65    27
2011  79 19 25    4.58   -3.00   -1.32 99999.9 99999.9 99999.9 999.99 9999999.    89   -62    27
2011  79 19 26 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    89   -60    29
2011  79 19 27    3.74   -3.77   -1.48  -359.7     6.2   -12.1   4.10   65645.    87   -57    30
2011  79 19 28    3.09   -4.55   -1.34  -359.5     7.1    -9.9   4.13   65825.    94   -62    32
2011  79 19 29    3.18   -4.54   -1.10  -358.8    10.5    -6.6   4.12   64709.    96   -64    32
2011  79 19 30    3.45   -4.17   -1.54  -354.8    12.4   -12.4   4.15   63475.    99   -68    31
2011  79 19 31    3.47   -4.25   -1.31  -358.4     7.4   -10.2   4.13   63855.    99   -71    28
2011  79 19 32    3.77   -3.96   -1.19  -355.5    12.1    -8.3   4.28   66619.   101   -71    30
2011  79 19 33    4.23   -3.37   -1.25  -354.0    16.5   -10.5   4.30   66038.   100   -70    30
2011  79 19 34    3.75   -3.80   -1.61  -349.6    20.7   -13.0   4.53   63664.    98   -69    29
2011  79 19 35    3.53   -4.04   -1.75  -358.3     6.0   -12.7   4.29   68119.    95   -68    27
2011  79 19 36    3.46   -4.03   -1.93  -359.5     7.1   -11.4   4.18   60755.    95   -66    29
2011  79 19 37    3.79   -3.75   -1.74  -360.3    10.1   -14.8   4.09   61215.    95   -66    29
2011  79 19 38    3.46   -3.97   -1.85  -359.2     4.8   -12.7   4.12   60614.    96   -67    29
2011  79 19 39    3.27   -4.15   -1.76  -360.9     3.0   -14.6   4.14   61304.    95   -66    29
2011  79 19 40    2.98   -4.37   -1.76  -355.9    11.8   -11.9   3.87   62072.    93   -64    29
2011  79 19 41    3.29   -4.07   -1.65  -361.6     6.9   -11.9   3.72   64554.    91   -61    30
2011  79 19 42    2.90   -4.29   -1.87  -362.9    -1.5   -12.7   3.99   70573.    90   -60    30
2011  79 19 43    3.64   -3.73   -1.39  -357.0    10.4   -11.2   4.10   69796.    89   -58    31
2011  79 19 44    4.04   -3.49   -0.95  -356.1     9.5    -5.6   4.18   67744.    89   -55    34
2011  79 19 45    4.30   -3.18   -0.89  -348.6    22.6   -10.4   4.25   56675.    88   -52    36
2011  79 19 46    1.13   -4.85   -1.93  -342.1    33.9   -13.4   4.32   50810.    86   -50    36
2011  79 19 47    3.15   -3.45   -3.03 99999.9 99999.9 99999.9 999.99 9999999.    85   -50    35
2011  79 19 48    2.57   -4.09   -2.66 99999.9 99999.9 99999.9 999.99 9999999.    82   -49    33
2011  79 19 49    2.58   -4.27   -2.38  -369.5    -6.4   -19.5   3.98   52386.    77   -44    33
2011  79 19 50    2.34   -4.57   -2.11  -362.8    -0.7   -11.7   4.20   64716.    75   -41    34
2011  79 19 51    2.86   -4.50   -1.81  -359.3     1.1    -7.6   4.05   65948.    73   -40    33
2011  79 19 52    2.76   -4.41   -2.02  -357.7     1.7    -5.5   3.90   64890.    75   -42    33
2011  79 19 53    2.96   -4.22   -2.08  -367.4     3.2   -20.7   4.21   60489.    75   -43    32
2011  79 19 54    2.89   -4.36   -1.98  -358.7     6.1   -13.3   4.09   61905.    73   -41    32
2011  79 19 55    2.39   -4.27   -2.63  -357.8     7.5   -18.8   4.25   64551.    71   -36    35
2011  79 19 56    2.30   -4.41   -2.66  -363.6     3.4   -33.5   4.65   66574.    73   -36    37
2011  79 19 57    2.52   -3.21   -3.77  -364.7     4.5   -24.5   4.18   58818.    74   -37    37
2011  79 19 58 9999.99 9999.99 9999.99  -364.7     4.5   -24.5   4.18   58818.    76   -40    36
2011  79 19 59    2.83   -3.52   -3.24 99999.9 99999.9 99999.9 999.99 9999999.    76   -42    34
2011  79 20  0 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    77   -42    35
2011  79 20  1    2.90   -3.49   -3.22 99999.9 99999.9 99999.9 999.99 9999999.    76   -39    37
2011  79 20  2 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    91   -54    37
2011  79 20  3    3.05   -3.51   -3.05 99999.9 99999.9 99999.9 999.99 9999999.    75   -38    37
2011  79 20  4 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    74   -37    37
2011  79 20  5    2.94   -3.58   -3.10 99999.9 99999.9 99999.9 999.99 9999999.    73   -36    37
2011  79 20  6    1.79   -4.26   -2.95  -373.9    -4.2   -17.8   3.95   49694.    71   -33    38
2011  79 20  7    1.86   -4.24   -2.91  -373.3    -3.9   -17.9   3.99   50100.    69   -29    40
2011  79 20  8    2.05   -4.08   -2.98  -371.5     1.1   -22.1   4.06   49037.    67   -28    39
2011  79 20  9    2.54   -4.38   -2.02  -365.4     0.5   -19.8   4.38   62509.    64   -27    37
2011  79 20 10    2.71   -4.26   -1.98  -366.6    -1.3   -10.3   4.43   63568.    65   -26    39
2011  79 20 11    2.23   -4.40   -2.16  -365.1    -1.7   -10.0   4.38   66555.    67   -26    41
2011  79 20 12    2.13   -4.42   -1.98  -362.1    -2.8   -16.2   4.00   60184.    70   -26    44
2011  79 20 13    2.33   -4.31   -2.23 99999.9 99999.9 99999.9 999.99 9999999.    71   -29    42
2011  79 20 14    1.25   -5.12   -1.36  -379.1    -2.8     0.5   4.88   70887.    71   -30    41
2011  79 20 15    1.19   -5.16   -1.36  -379.1    -2.8     0.5   4.88   70887.    70   -30    40
2011  79 20 16    1.21   -5.02   -1.73  -379.1    -2.8     0.5   4.88   70887.    75   -33    42
2011  79 20 17    0.71   -4.97   -1.84  -387.4    -4.0    -4.7   4.36   58245.    79   -38    41
2011  79 20 18    0.19   -4.94   -2.05  -389.0    -5.1    -4.7   4.35   59334.    78   -39    39
2011  79 20 19   -0.10   -5.19   -1.49  -394.5     1.5    -1.4   4.12   49983.    77   -35    42
2011  79 20 20   -0.06   -5.14   -1.13  -394.5     1.7    -1.4   4.10   49192.    81   -36    45
2011  79 20 21    0.26   -5.03   -1.48  -384.7    -6.1     0.9   4.46   52985.    86   -40    46
2011  79 20 22   -0.23   -5.19   -1.31  -393.0    -0.8     0.4   4.22   54929.    90   -44    46
2011  79 20 23   -0.82   -5.15   -0.88  -392.7    -1.1     1.0   4.33   54595.    99   -51    48
2011  79 20 24   -0.93   -5.16   -0.50  -392.6     1.3     0.7   4.20   52176.   103   -54    49
2011  79 20 25   -0.74   -5.23   -0.76  -394.5     4.5    -0.8   3.98   45958.   107   -56    51
2011  79 20 26 9999.99 9999.99 9999.99  -395.5     2.6    -2.5   3.92   47903.   126   -77    49
2011  79 20 27   -0.97   -5.05   -0.70  -395.8     3.1     6.4   3.85   42629.   133   -82    51
2011  79 20 28   -2.35   -4.63    0.35  -399.1     2.5     8.8   4.11   48887.   121   -69    52
2011  79 20 29   -2.48   -4.60    0.67  -406.4     4.7    13.7   3.57   46723.   116   -62    54
2011  79 20 30   -2.30   -4.78    0.80  -406.4     4.7    13.7   3.57   46723.   114   -58    56
2011  79 20 31   -1.76   -5.00    0.92  -400.3     6.0    12.5   3.75   53808.   119   -62    57
2011  79 20 32   -1.86   -4.96    0.96  -400.1     6.0    12.5   3.76   54051.   130   -69    61
2011  79 20 33   -2.08   -4.86    1.11  -400.1     6.0    12.5   3.76   54051.   131   -73    58
2011  79 20 34   -2.08   -4.86    1.10 99999.9 99999.9 99999.9 999.99 9999999.   134   -74    60
2011  79 20 35   -2.12   -4.91    1.09 99999.9 99999.9 99999.9 999.99 9999999.   134   -73    61
2011  79 20 36   -1.95   -4.94    1.06 99999.9 99999.9 99999.9 999.99 9999999.   133   -72    61
2011  79 20 37   -1.70   -5.02    0.48  -401.2     5.8    14.5   3.86   57021.   130   -68    62
2011  79 20 38   -1.91   -4.37    0.74  -401.2     5.8    14.5   3.86   57021.   127   -64    63
2011  79 20 39   -2.18   -4.18    1.32  -398.9    19.8     5.5   3.37   41450.   128   -62    66
2011  79 20 40   -2.54   -4.40    0.84  -402.1    19.1     5.8   3.23   39718.   123   -59    64
2011  79 20 41   -2.63   -3.86    1.42  -404.9    16.2     7.5   3.20   40887.   119   -57    62
2011  79 20 42   -2.40   -4.25    1.33 99999.9 99999.9 99999.9 999.99 9999999.   109   -50    59
2011  79 20 43   -2.04   -4.43    1.13  -397.3     3.9    12.1   4.28   65845.   102   -43    59
2011  79 20 44   -2.76   -4.12    1.15  -394.2    11.1     8.2   4.31   67390.    93   -36    57
2011  79 20 45   -2.22   -4.36    0.98  -388.5    24.6     0.9   4.38   70268.    87   -31    56
2011  79 20 46   -2.43   -4.28    0.84  -388.5    24.6     0.9   4.38   70268.    85   -30    55
2011  79 20 47   -2.39   -3.88    0.39 99999.9 99999.9 99999.9 999.99 9999999.    81   -29    52
2011  79 20 48   -3.03   -3.36    1.62  -402.3    40.3     1.3   3.95   55706.    76   -25    51
2011  79 20 49   -2.67   -3.78    1.14  -402.0    36.1     4.8   5.34   81186.    69   -21    48
2011  79 20 50   -3.09   -3.38    0.97  -401.9    34.0     6.5   6.01   93489.    67   -19    48
2011  79 20 51   -3.41   -3.03    1.12  -401.8    30.1   -15.1   3.21   69281.    69   -19    50
2011  79 20 52   -2.74   -4.25    1.35  -401.8    30.1   -15.1   3.21   69281.    68   -17    51
2011  79 20 53   -3.08   -4.23    0.37  -401.8    30.1   -15.1   3.21   69281.    71   -19    52
2011  79 20 54   -2.62   -4.72    0.83 99999.9 99999.9 99999.9 999.99 9999999.    70   -18    52
2011  79 20 55   -2.41   -4.54    0.64 99999.9 99999.9 99999.9 999.99 9999999.    65   -15    50
2011  79 20 56   -2.40   -5.05    0.81 99999.9 99999.9 99999.9 999.99 9999999.    58   -12    46
2011  79 20 57   -2.09   -4.76    0.84  -403.5     8.7    15.9   3.88   52419.    55   -10    45
2011  79 20 58   -2.61   -4.88    1.01  -403.1     7.8    10.6   3.53   49728.    77   -23    54
2011  79 20 59    0.49   -4.17   -0.06  -403.0     7.5     8.7   3.40   48728.    74   -23    51
2011  79 21  0 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    83   -29    54
2011  79 21  1    0.37   -4.21   -1.13  -355.8    28.1   -21.3   4.40   68058.   100   -31    69
2011  79 21  2   -1.50   -4.22   -2.05  -365.7    21.0   -18.9   4.22   60563.    95   -29    66
2011  79 21  3   -0.32   -4.13   -1.73  -387.3     5.4   -13.7   3.82   44191.    97   -31    66
2011  79 21  4   -1.23   -4.40   -2.17 99999.9 99999.9 99999.9 999.99 9999999.   105   -45    60
2011  79 21  5   -0.93   -4.56   -0.59  -388.6    -2.7   -16.6   3.80   38176.   111   -50    61
2011  79 21  6   -1.61   -4.14   -2.45  -391.6    -1.5   -17.9   3.84   42740.   136   -70    66
2011  79 21  7   -2.37   -4.21   -0.66  -402.5     8.4    -5.8   3.83   56421.   170  -104    66
2011  79 21  8   -1.88   -4.45   -0.75  -385.1     6.0     2.6   3.78   41697.   226  -157    69
2011  79 21  9   -1.74   -4.27   -1.97  -392.3     1.8   -11.4   3.88   52580.   240  -167    73
